id,json_body,trade_time_int
2571,"{""last"":267983,""bid"":267983,""ask"":267988,""high"":276000,""low"":264361,""volume"":""11985.31221794"",""timestamp"":1496168485}",20170531032133
2572,"{""last"":268004,""bid"":268000,""ask"":268007,""high"":276000,""low"":264361,""volume"":""11984.0656889"",""timestamp"":1496168494}",20170531032143
2573,"{""last"":268030,""bid"":268008,""ask"":268033,""high"":276000,""low"":264361,""volume"":""11982.18679126"",""timestamp"":1496168506}",20170531032153
2574,"{""last"":268030,""bid"":268008,""ask"":268020,""high"":276000,""low"":264361,""volume"":""11982.13799126"",""timestamp"":1496168515}",20170531032203
2575,"{""last"":267908,""bid"":267873,""ask"":267936,""high"":276000,""low"":264361,""volume"":""11982.42701685"",""timestamp"":1496168525}",20170531032213
2576,"{""last"":267902,""bid"":267873,""ask"":267894,""high"":276000,""low"":264361,""volume"":""11979.71469296"",""timestamp"":1496168535}",20170531032223
2577,"{""last"":267886,""bid"":267873,""ask"":267880,""high"":276000,""low"":264361,""volume"":""11979.53369296"",""timestamp"":1496168545}",20170531032233
2578,"{""last"":267873,""bid"":267873,""ask"":267877,""high"":276000,""low"":264361,""volume"":""11978.05644866"",""timestamp"":1496168555}",20170531032243
2579,"{""last"":267873,""bid"":267873,""ask"":267877,""high"":276000,""low"":264361,""volume"":""11976.93267195"",""timestamp"":1496168565}",20170531032253
2580,"{""last"":268031,""bid"":267973,""ask"":267974,""high"":276000,""low"":264361,""volume"":""11977.58741097"",""timestamp"":1496168575}",20170531032303
2581,"{""last"":268031,""bid"":267973,""ask"":267974,""high"":276000,""low"":264361,""volume"":""11976.86435527"",""timestamp"":1496168584}",20170531032313
2582,"{""last"":267942,""bid"":267937,""ask"":267942,""high"":276000,""low"":264361,""volume"":""11974.30153289"",""timestamp"":1496168594}",20170531032323
2583,"{""last"":267943,""bid"":267942,""ask"":267962,""high"":276000,""low"":264361,""volume"":""11974.43340791"",""timestamp"":1496168604}",20170531032333
2584,"{""last"":267942,""bid"":267943,""ask"":267953,""high"":276000,""low"":264361,""volume"":""11974.12784793"",""timestamp"":1496168614}",20170531032343
2585,"{""last"":268030,""bid"":267992,""ask"":268030,""high"":276000,""low"":264361,""volume"":""11973.53223846"",""timestamp"":1496168624}",20170531032353
2586,"{""last"":267982,""bid"":267980,""ask"":267981,""high"":276000,""low"":264361,""volume"":""11975.94291719"",""timestamp"":1496168636}",20170531032403
2587,"{""last"":268040,""bid"":268018,""ask"":268019,""high"":276000,""low"":264361,""volume"":""11974.58326803"",""timestamp"":1496168646}",20170531032413
2588,"{""last"":267933,""bid"":267957,""ask"":267958,""high"":276000,""low"":264361,""volume"":""11970.26446991"",""timestamp"":1496168659}",20170531032424
2589,"{""last"":268001,""bid"":268009,""ask"":268014,""high"":276000,""low"":264361,""volume"":""11970.27686991"",""timestamp"":1496168667}",20170531032434
2590,"{""last"":268018,""bid"":268014,""ask"":268018,""high"":276000,""low"":264361,""volume"":""11971.49202991"",""timestamp"":1496168677}",20170531032444
2591,"{""last"":268019,""bid"":268014,""ask"":268018,""high"":276000,""low"":264361,""volume"":""11971.29552991"",""timestamp"":1496168685}",20170531032454
2592,"{""last"":268018,""bid"":268014,""ask"":268018,""high"":276000,""low"":264361,""volume"":""11971.33717602"",""timestamp"":1496168697}",20170531032504
2593,"{""last"":268000,""bid"":268000,""ask"":268002,""high"":276000,""low"":264361,""volume"":""11971.66647602"",""timestamp"":1496168707}",20170531032514
2594,"{""last"":268000,""bid"":268000,""ask"":268002,""high"":276000,""low"":264361,""volume"":""11964.30996703"",""timestamp"":1496168718}",20170531032524
2595,"{""last"":268000,""bid"":268000,""ask"":268002,""high"":276000,""low"":264361,""volume"":""11963.72376703"",""timestamp"":1496168726}",20170531032534
2596,"{""last"":268003,""bid"":268000,""ask"":268003,""high"":276000,""low"":264361,""volume"":""11963.84436703"",""timestamp"":1496168736}",20170531032544
2597,"{""last"":268199,""bid"":268133,""ask"":268134,""high"":276000,""low"":264361,""volume"":""11964.02830608"",""timestamp"":1496168746}",20170531032554
2598,"{""last"":268168,""bid"":268047,""ask"":268133,""high"":276000,""low"":264361,""volume"":""11963.57876608"",""timestamp"":1496168760}",20170531032604
2599,"{""last"":268034,""bid"":268034,""ask"":268133,""high"":276000,""low"":264361,""volume"":""11963.58366608"",""timestamp"":1496168765}",20170531032614
2600,"{""last"":268133,""bid"":268063,""ask"":268133,""high"":276000,""low"":264361,""volume"":""11962.50716608"",""timestamp"":1496168774}",20170531032624
2601,"{""last"":268094,""bid"":268078,""ask"":268123,""high"":276000,""low"":264361,""volume"":""11958.98548707"",""timestamp"":1496168794}",20170531032634
2602,"{""last"":268094,""bid"":268078,""ask"":268123,""high"":276000,""low"":264361,""volume"":""11958.98548707"",""timestamp"":1496168794}",20170531032644
2603,"{""last"":268200,""bid"":268164,""ask"":268187,""high"":276000,""low"":264361,""volume"":""11956.2208707"",""timestamp"":1496168805}",20170531032654
2604,"{""last"":268165,""bid"":268165,""ask"":268182,""high"":276000,""low"":264361,""volume"":""11956.8927307"",""timestamp"":1496168824}",20170531032704
2605,"{""last"":268165,""bid"":268165,""ask"":268182,""high"":276000,""low"":264361,""volume"":""11956.8927307"",""timestamp"":1496168824}",20170531032715
2606,"{""last"":268143,""bid"":268143,""ask"":268152,""high"":276000,""low"":264361,""volume"":""11956.85678639"",""timestamp"":1496168837}",20170531032725
2607,"{""last"":268148,""bid"":268147,""ask"":268152,""high"":276000,""low"":264361,""volume"":""11956.81188639"",""timestamp"":1496168845}",20170531032735
2608,"{""last"":268148,""bid"":268089,""ask"":268090,""high"":276000,""low"":264361,""volume"":""11957.08588639"",""timestamp"":1496168855}",20170531032745
2609,"{""last"":268143,""bid"":268142,""ask"":268159,""high"":276000,""low"":264361,""volume"":""11958.33724264"",""timestamp"":1496168865}",20170531032755
2610,"{""last"":268000,""bid"":267996,""ask"":268000,""high"":276000,""low"":264361,""volume"":""11959.52617698"",""timestamp"":1496168876}",20170531032805
2611,"{""last"":267972,""bid"":267938,""ask"":267986,""high"":276000,""low"":264361,""volume"":""11955.98639111"",""timestamp"":1496168885}",20170531032815
2612,"{""last"":268000,""bid"":267985,""ask"":268000,""high"":276000,""low"":264361,""volume"":""11956.06409858"",""timestamp"":1496168905}",20170531032825
2613,"{""last"":268000,""bid"":267968,""ask"":268000,""high"":276000,""low"":264361,""volume"":""11956.1297411"",""timestamp"":1496168915}",20170531032835
2614,"{""last"":268000,""bid"":267968,""ask"":268000,""high"":276000,""low"":264361,""volume"":""11956.1297411"",""timestamp"":1496168915}",20170531032845
2615,"{""last"":267998,""bid"":267962,""ask"":267998,""high"":276000,""low"":264361,""volume"":""11956.0208411"",""timestamp"":1496168926}",20170531032855
2616,"{""last"":267953,""bid"":267945,""ask"":267946,""high"":276000,""low"":264361,""volume"":""11955.3747111"",""timestamp"":1496168944}",20170531032905
2617,"{""last"":267953,""bid"":267945,""ask"":267946,""high"":276000,""low"":264361,""volume"":""11955.3747111"",""timestamp"":1496168944}",20170531032915
2618,"{""last"":267951,""bid"":267941,""ask"":267951,""high"":276000,""low"":264361,""volume"":""11954.4790111"",""timestamp"":1496168956}",20170531032925
2619,"{""last"":267865,""bid"":267865,""ask"":267875,""high"":276000,""low"":264361,""volume"":""11956.2707411"",""timestamp"":1496168968}",20170531032935
2620,"{""last"":267887,""bid"":267851,""ask"":267870,""high"":276000,""low"":264361,""volume"":""11956.69434989"",""timestamp"":1496168976}",20170531032945
2621,"{""last"":267932,""bid"":267887,""ask"":267941,""high"":276000,""low"":264361,""volume"":""11953.29356563"",""timestamp"":1496168995}",20170531032955
2622,"{""last"":267932,""bid"":267887,""ask"":267941,""high"":276000,""low"":264361,""volume"":""11953.29356563"",""timestamp"":1496168995}",20170531033006
2623,"{""last"":267905,""bid"":267885,""ask"":267890,""high"":276000,""low"":264361,""volume"":""11952.51526702"",""timestamp"":1496169009}",20170531033016
2624,"{""last"":267890,""bid"":267885,""ask"":267890,""high"":276000,""low"":264361,""volume"":""11952.44591317"",""timestamp"":1496169020}",20170531033026
2625,"{""last"":267877,""bid"":267853,""ask"":267859,""high"":276000,""low"":264361,""volume"":""11951.72931974"",""timestamp"":1496169030}",20170531033036
2626,"{""last"":267889,""bid"":267871,""ask"":267889,""high"":276000,""low"":264361,""volume"":""11951.91221974"",""timestamp"":1496169039}",20170531033046
2627,"{""last"":267872,""bid"":267871,""ask"":267884,""high"":276000,""low"":264361,""volume"":""11953.48247793"",""timestamp"":1496169049}",20170531033056
2628,"{""last"":267941,""bid"":267932,""ask"":267941,""high"":276000,""low"":264361,""volume"":""11954.48032537"",""timestamp"":1496169064}",20170531033106
2629,"{""last"":267901,""bid"":267909,""ask"":267910,""high"":276000,""low"":264361,""volume"":""11953.07289874"",""timestamp"":1496169075}",20170531033116
2630,"{""last"":267940,""bid"":267928,""ask"":267929,""high"":276000,""low"":264361,""volume"":""11954.08325312"",""timestamp"":1496169084}",20170531033126
2631,"{""last"":267939,""bid"":267918,""ask"":267939,""high"":276000,""low"":264361,""volume"":""11953.16389173"",""timestamp"":1496169094}",20170531033136
2632,"{""last"":267928,""bid"":267933,""ask"":267934,""high"":276000,""low"":264361,""volume"":""11951.29749903"",""timestamp"":1496169105}",20170531033146
2633,"{""last"":267933,""bid"":267898,""ask"":267932,""high"":276000,""low"":264361,""volume"":""11949.69950211"",""timestamp"":1496169114}",20170531033156
2634,"{""last"":267891,""bid"":267907,""ask"":267929,""high"":276000,""low"":264361,""volume"":""11950.89621338"",""timestamp"":1496169124}",20170531033206
2635,"{""last"":267891,""bid"":267920,""ask"":267921,""high"":276000,""low"":264361,""volume"":""11949.99894286"",""timestamp"":1496169135}",20170531033216
2636,"{""last"":268000,""bid"":267992,""ask"":268000,""high"":276000,""low"":264361,""volume"":""11949.50779084"",""timestamp"":1496169146}",20170531033226
2637,"{""last"":268000,""bid"":267992,""ask"":268000,""high"":276000,""low"":264361,""volume"":""11948.45628517"",""timestamp"":1496169154}",20170531033236
2638,"{""last"":268000,""bid"":267992,""ask"":268000,""high"":276000,""low"":264361,""volume"":""11949.02277517"",""timestamp"":1496169165}",20170531033247
2639,"{""last"":267996,""bid"":267982,""ask"":267983,""high"":276000,""low"":264361,""volume"":""11950.64247517"",""timestamp"":1496169175}",20170531033257
2640,"{""last"":267926,""bid"":267907,""ask"":267926,""high"":276000,""low"":264361,""volume"":""11950.7069959"",""timestamp"":1496169185}",20170531033307
2641,"{""last"":267978,""bid"":267967,""ask"":267991,""high"":276000,""low"":264361,""volume"":""11949.56414491"",""timestamp"":1496169196}",20170531033317
2642,"{""last"":267973,""bid"":267985,""ask"":267987,""high"":276000,""low"":264361,""volume"":""11947.15492711"",""timestamp"":1496169206}",20170531033327
2643,"{""last"":267973,""bid"":267985,""ask"":267987,""high"":276000,""low"":264361,""volume"":""11947.15492711"",""timestamp"":1496169206}",20170531033337
2644,"{""last"":267924,""bid"":267937,""ask"":268119,""high"":276000,""low"":264361,""volume"":""11948.32682711"",""timestamp"":1496169225}",20170531033347
2645,"{""last"":268118,""bid"":268098,""ask"":268118,""high"":276000,""low"":264361,""volume"":""11947.3676262"",""timestamp"":1496169235}",20170531033357
2646,"{""last"":268245,""bid"":268116,""ask"":268246,""high"":276000,""low"":264361,""volume"":""11947.2805625"",""timestamp"":1496169245}",20170531033407
2647,"{""last"":268216,""bid"":268114,""ask"":268229,""high"":276000,""low"":264361,""volume"":""11947.4176625"",""timestamp"":1496169255}",20170531033417
2648,"{""last"":268233,""bid"":268220,""ask"":268233,""high"":276000,""low"":264361,""volume"":""11947.40576544"",""timestamp"":1496169265}",20170531033427
2649,"{""last"":268234,""bid"":268232,""ask"":268246,""high"":276000,""low"":264361,""volume"":""11947.37806544"",""timestamp"":1496169275}",20170531033437
2650,"{""last"":268134,""bid"":268145,""ask"":268151,""high"":276000,""low"":264361,""volume"":""11945.02862959"",""timestamp"":1496169286}",20170531033447
2651,"{""last"":268151,""bid"":268214,""ask"":268234,""high"":276000,""low"":264361,""volume"":""11944.78964162"",""timestamp"":1496169295}",20170531033457
2652,"{""last"":268247,""bid"":268243,""ask"":268247,""high"":276000,""low"":264361,""volume"":""11944.74854162"",""timestamp"":1496169307}",20170531033507
2653,"{""last"":268244,""bid"":268244,""ask"":268247,""high"":276000,""low"":264361,""volume"":""11944.84544162"",""timestamp"":1496169317}",20170531033517
2654,"{""last"":268244,""bid"":268244,""ask"":268247,""high"":276000,""low"":264361,""volume"":""11944.84544162"",""timestamp"":1496169317}",20170531033527
2655,"{""last"":268144,""bid"":268144,""ask"":268159,""high"":276000,""low"":264361,""volume"":""11943.61574217"",""timestamp"":1496169337}",20170531033537
2656,"{""last"":268044,""bid"":268016,""ask"":268059,""high"":276000,""low"":264361,""volume"":""11944.25726343"",""timestamp"":1496169347}",20170531033548
2657,"{""last"":268044,""bid"":268016,""ask"":268059,""high"":276000,""low"":264361,""volume"":""11944.25726343"",""timestamp"":1496169347}",20170531033558
2658,"{""last"":268563,""bid"":268330,""ask"":268331,""high"":276000,""low"":264361,""volume"":""11948.12655261"",""timestamp"":1496169364}",20170531033608
2659,"{""last"":268169,""bid"":268197,""ask"":268198,""high"":276000,""low"":264361,""volume"":""11950.79884095"",""timestamp"":1496169375}",20170531033618
2660,"{""last"":268366,""bid"":268338,""ask"":268366,""high"":276000,""low"":264361,""volume"":""11950.84445464"",""timestamp"":1496169386}",20170531033628
2661,"{""last"":267838,""bid"":267838,""ask"":268035,""high"":276000,""low"":264361,""volume"":""11947.95541628"",""timestamp"":1496169394}",20170531033638
2662,"{""last"":267990,""bid"":268243,""ask"":268330,""high"":276000,""low"":264361,""volume"":""11948.48266116"",""timestamp"":1496169404}",20170531033648
2663,"{""last"":268002,""bid"":268002,""ask"":268112,""high"":276000,""low"":264361,""volume"":""11947.75986605"",""timestamp"":1496169415}",20170531033658
2664,"{""last"":268162,""bid"":268189,""ask"":268347,""high"":276000,""low"":264361,""volume"":""11947.61565676"",""timestamp"":1496169425}",20170531033708
2665,"{""last"":268148,""bid"":268111,""ask"":268161,""high"":276000,""low"":264361,""volume"":""11946.47487932"",""timestamp"":1496169435}",20170531033718
2666,"{""last"":268147,""bid"":268126,""ask"":268134,""high"":276000,""low"":264361,""volume"":""11946.27427932"",""timestamp"":1496169445}",20170531033728
2667,"{""last"":268147,""bid"":268126,""ask"":268134,""high"":276000,""low"":264361,""volume"":""11946.27427932"",""timestamp"":1496169445}",20170531033738
2668,"{""last"":268145,""bid"":268143,""ask"":268145,""high"":276000,""low"":264361,""volume"":""11945.28594472"",""timestamp"":1496169465}",20170531033748
2669,"{""last"":268134,""bid"":268112,""ask"":268142,""high"":276000,""low"":264361,""volume"":""11944.39354472"",""timestamp"":1496169475}",20170531033758
2670,"{""last"":268184,""bid"":268157,""ask"":268183,""high"":276000,""low"":264361,""volume"":""11944.46514648"",""timestamp"":1496169485}",20170531033808
2671,"{""last"":268200,""bid"":268195,""ask"":268200,""high"":276000,""low"":264361,""volume"":""11944.32024648"",""timestamp"":1496169495}",20170531033818
2672,"{""last"":268200,""bid"":268195,""ask"":268200,""high"":276000,""low"":264361,""volume"":""11944.32024648"",""timestamp"":1496169495}",20170531033828
2673,"{""last"":268124,""bid"":268130,""ask"":268131,""high"":276000,""low"":264361,""volume"":""11944.99020383"",""timestamp"":1496169516}",20170531033838
